sample,round,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year,month ,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms
2.3,3,ABCO,HP,-2.2,156.744579,0,33.0,87.0,1.0,88.0,19.0,80.0,60.0,1,249.2,268.6,249.6,0,2.7558,1,2020,October,7.6005,8.1571,0.5566,2,7.2454,2.0
2.3,3,CECO,EPI,-2.983,81.45108339,0,0.5,3.0,39.0,42.0,1.0,102.0,62.0,1,277.4,301.2,297.6,0,0.5076,1,2020,October,12.5409,12.789,0.2481,2,12.2363,-37190.0
2.3,1,ABCO,HP,-0.192,181.2757974,0,43.0,103.0,0.0,103.0,10.0,73.0,63.0,1,269.5,271.9,242.2,0,3.8551,0,2020,October,7.5425,8.0256,0.4831,2,7.276,-10180.0
2.3,4,CECO,HP,-4.046,73.10855263,0,3.0,17.0,412.0,429.0,2.0,477.0,63.0,2,279.2,268.6,268.6,0,1.1204,1,2020,October,12.4681,12.6459,0.1778,2,12.2249,1.0
2.3,2,CECO,EPI,-0.775,108.4795322,0,8.0,6.0,22.0,28.0,8.0,98.0,68.0,1,277.2,311.2,281.4,0,0.4698,1,2020,October,7.496,7.7557,0.2597,2,7.2566,-66753.0
2.3,1,CADE,HP,-0.301,123.184459,0,52.0,64.0,0.0,64.0,25.0,94.0,69.0,1,269.6,331.8,265.3,0,4.7265,0,2020,October,7.788,8.4665,0.6785,2,7.2372,2.0
2.3,4,CADE,HP,-2.684,114.5935728,0,44.0,64.0,0.0,64.0,29.0,99.0,70.0,1,254.1,290,266.7,0,3.6955,0,2020,October,7.7637,8.3699,0.6062,2,7.2347,-2976.0
2.3,5,CECO,HP,-2.474,95.05094614,0,14.0,0.0,173.0,173.0,11.0,255.0,71.0,2,238.5,229.7,226.8,0,1.1346,1,2020,October,7.517,7.7782,0.2612,2,7.2422,7.0
2.3,4,ABCO,HP,-2.759,130.751936,0,40.0,107.0,0.0,107.0,7.0,82.0,75.0,1,232.8,260,253.3,30,3.0585,0,2020,October,7.608,8.1314,0.5234,2,7.2077,2.0
2.3,1,ARPA,HP,-0.124,102.1771109,0,33.0,54.0,0.0,54.0,39.0,123.0,84.0,1,252.7,374.1,256.2,0,4.3691,0,2020,October,7.5448,7.8921,0.3473,2,7.2049,2.0
2.3,8,CADE,HP,-2.028,-109.124503,missing dry wt,49.0,39.0,0.0,39.0,14.0,98.0,84.0,1,228.7,278.5,226.7,0,2.0408,0,2020,October,0,13.2296,13.2296,2,12.1234,2.0
2.3,1,CECO,HP,-0.107,104.5765387,0,22.0,15.0,444.0,459.0,5.0,535.0,86.0,2,298.5,304.3,304.3,0,1.4917,1,2020,October,7.3902,7.589,0.1988,2,7.2001,1.0
2.3,8,ABCO,HP,-4.048,98.26746075,0,34.5,29.0,53.0,82.0,12.0,152.0,87.0,1,238.7,247.1,238.9,66,2.2834,1,2020,October,7.6029,7.9659,0.363,2,7.2335,2.0
2.3,6,CADE,HP,-1.58,99.12715517,0,48.0,64.0,0.0,64.0,11.0,98.0,87.0,1,242.4,342.1,232,0,3.1681,0,2020,October,13.0589,13.9788,0.9199,2,12.1309,-13675.0
2.3,3,CECO,HP,-2.983,81.45108339,0,14.0,8.0,14.0,22.0,7.0,109.0,88.0,2,282.9,279,282.2,0,1.1734,1,2020,October,12.5409,12.789,0.2481,2,12.2363,3.0
2.3,4,CECO,EPI,-4.046,73.10855263,0,10.5,9.0,18.0,27.0,5.0,112.0,89.0,1,272.1,291.1,277.5,0,0.4615,1,2020,October,12.4681,12.6459,0.1778,2,12.2249,-42806.0
2.3,9,CADE,HP,-6.08,60.10801343,0,48.0,42.0,18.0,60.0,16.0,124.0,90.0,1,230.2,261.8,234.3,0,3.707,1,2020,October,7.8358,8.2476,0.4118,2,7.1507,2.0
2.3,5,ARPA,HP,-4.467,77.61262291,0,35.0,108.0,14.0,122.0,17.0,128.0,97.0,1,235.8,276.5,250.6,0,3.0901,1,2020,October,12.5468,12.8862,0.3394,2,12.1095,-63643.0
2.3,7,CADE,HP,-2.937,101.5276631,0,43.0,27.0,29.0,56.0,39.0,166.0,98.0,1,255.2,351,225.7,0,4.024,1,2020,October,7.6942,8.186,0.4918,2,7.2098,1.0
2.3,7,CECO,EPI,-5.94,55.9663437,0,2.5,9.0,49.0,58.0,8.0,157.0,100.0,1,265.8,327.4,323.9,0,0.5262,1,2020,October,12.3646,12.5841,0.2195,2,11.9724,-34425.0
2.3,5,ABCO,HP,-3.361,124.1585233,0,31.0,99.0,0.0,99.0,9.0,119.0,110.0,1,258.1,345.1,259.6,70,3.8204,0,2020,October,12.4401,12.8975,0.4574,2,12.0717,-5499.0
2.3,6,ABCO,HP,-3.148,112.1657361,0,43.0,89.0,2.0,91.0,9.0,122.0,111.0,1,256.4,290.7,240.9,60,3.5674,1,2020,October,12.4862,12.8679,0.3817,2,12.1459,2.0
2.3,8,ARPA,HP,-7.407,-107.4350078,missing dry wt,33.0,58.0,35.0,93.0,6.0,158.0,117.0,1,249.5,251.8,243.7,0,3.2584,0,2020,October,0,13.1913,13.1913,2,12.2784,1.0
2.3,5,CADE,HP,-1.52,132.6933936,0,39.0,38.0,35.0,73.0,15.0,182.0,132.0,1,245.8,395.7,253.8,0,3.6972,1,2020,October,7.6523,8.3573,0.705,2,7.121,-10281.0
2.3,3,CADE,HP,-1.721,118.140965,0,45.0,50.0,17.0,67.0,20.0,169.0,132.0,1,261.7,334.8,225.1,0,4.1275,1,2020,October,12.5437,13.0432,0.4995,2,12.1209,2.0
2.3,6,CECO,HP,-9,53.98639456,0,32.0,424.0,0.0,424.0,12.0,154.0,142.0,2,281.1,246.4,243.8,0,1.1382,0,2020,October,7.6058,7.8042,0.1984,2,7.2383,8.0
2.3,2,ARPA,HP,-1.262,109.7751873,0,16.0,54.0,0.0,54.0,38.0,188.0,150.0,1,245.5,250.7,231.7,0,4.8488,0,2020,October,7.829,8.4882,0.6592,2,7.2285,8.0
2.3,6,ARPA,HP,-5.401,47.46774194,0,31.0,88.0,0.0,88.0,18.0,189.0,171.0,1,237.4,345,272.9,0,4.4172,0,2020,October,12.8732,13.1675,0.2943,2,12.2532,5.0
2.3,4,ARPA,HP,-0.895,123.8226559,0,27.0,52.0,0.0,52.0,21.0,245.0,224.0,1,260.2,360.1,258.5,0,5.2914,0,2020,October,7.6448,8.2285,0.5837,2,7.1734,15.0
2.3,2,CADE,HP,-1.224,125.5093379,0,38.0,82.0,0.0,82.0,16.0,242.0,226.0,1,256.3,376.6,246.9,0,4.2038,0,2020,October,7.7191,8.3105,0.5914,2,7.2479,9.0
2.3,1,ABCO,EPI,-0.192,181.2757974,0,0.0,15.0,-10177.0,-10162.0,0.0,66.0,10243.0,0,271.2,0,0,0,0.5095,1,2020,October,7.5425,8.0256,0.4831,2,7.276,0.0
2.3,7,ARPA,EPI,-4.603,70.18411183,0,0.0,25.0,-22387.0,-22362.0,0.0,146.0,22533.0,0,273.3,0,0,0,0.492,1,2020,October,12.6948,13.1065,0.4117,2,12.1082,0.0
2.3,8,ARPA,EPI,-7.407,-107.4350078,missing dry wt,0.0,38.0,-33629.0,-33591.0,0.0,104.0,33733.0,0,269,0,0,0,-0.5296,1,2020,October,0,13.1913,13.1913,2,12.2784,0.0
2.3,7,CECO,HP,-5.94,55.9663437,0,0.0,46.0,-34283.0,-34237.0,0.0,646.0,34929.0,0,246.5,0,0,0,1.2819,1,2020,October,12.3646,12.5841,0.2195,2,11.9724,0.0
2.3,2,ABCO,EPI,-0.798,161.9933238,0,0.0,13.0,-37160.0,-37147.0,0.0,70.0,37230.0,0,266.8,0,0,0,0.5112,1,2020,October,7.4377,7.7774,0.3397,2,7.228,0.0
2.3,3,ARPA,EPI,-3.964,85.09040334,0,0.0,14.0,-40879.0,-40865.0,0.0,96.0,40975.0,0,272.6,0,0,0,0.4943,1,2020,October,7.9386,8.5504,0.6118,2,7.2196,0.0
2.3,3,ARPA,HP,-3.964,85.09040334,0,0.0,102.0,-40848.0,-40746.0,0.0,352.0,41200.0,0,241.9,0,0,0,3.3264,1,2020,October,7.9386,8.5504,0.6118,2,7.2196,0.0
2.3,4,ARPA,EPI,-0.895,123.8226559,0,0.0,14.0,-43247.0,-43233.0,0.0,71.0,43318.0,0,282.6,0,0,0,0.5717,1,2020,October,7.6448,8.2285,0.5837,2,7.1734,0.0
2.3,6,CECO,EPI,-9,53.98639456,0,0.0,4.0,-46602.0,-46598.0,0.0,153.0,46755.0,0,281.2,0,0,0,0.5028,1,2020,October,7.6058,7.8042,0.1984,2,7.2383,0.0
2.3,1,CECO,EPI,-0.107,104.5765387,0,0.0,20.0,-55051.0,-55031.0,0.0,146.0,55197.0,0,273.8,0,0,0,0.4709,1,2020,October,7.3902,7.589,0.1988,2,7.2001,0.0
2.3,1,ARPA,EPI,-0.124,102.1771109,0,0.0,14.0,-59309.0,-59295.0,0.0,114.0,59423.0,0,272.6,0,0,0,0.444,1,2020,October,7.5448,7.8921,0.3473,2,7.2049,0.0
2.3,5,CECO,EPI,-2.474,95.05094614,0,0.0,9.0,-63057.0,-63048.0,0.0,161.0,63218.0,0,275.1,0,0,0,0.4833,0,2020,October,7.517,7.7782,0.2612,2,7.2422,0.0
2.3,5,ARPA,EPI,-4.467,77.61262291,0,0.0,17.0,-63620.0,-63603.0,0.0,122.0,63742.0,0,280.8,0,0,0,0.4819,1,2020,October,12.5468,12.8862,0.3394,2,12.1095,0.0
2.3,2,CECO,HP,-0.775,108.4795322,0,0.0,21.0,-66636.0,-66615.0,0.0,620.0,67256.0,0,261,0,0,0,1.5647,1,2020,October,7.496,7.7557,0.2597,2,7.2566,0.0
2.3,2,ARPA,EPI,-1.262,109.7751873,0,0.0,13.0,-72662.0,-72649.0,0.0,74.0,72736.0,0,259.3,0,0,0,0.5,1,2020,October,7.829,8.4882,0.6592,2,7.2285,0.0
2.4,6,CECO,HP,-7.2,61.6872428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9565,0,2020,October,7.4721,7.622,0.1499,2,7.2291,0.0
2.4,2,ARPA,HP,-4.224,100.3858211,0,20.0,47.0,0.0,47.0,32.0,40.0,8.0,1,219.2,260.1,223.1,0,4.2035,0,2020,October,7.6118,8.0281,0.4163,2,7.1971,24.0
2.4,5,ABCO,HP,-2.934,137.43148,0,23.0,72.0,0.0,72.0,26.0,70.0,44.0,1,250.6,286.3,278.2,50,2.6764,0,2020,October,12.3176,12.4931,0.1755,2,12.1899,-5729.0
2.4,1,CECO,EPI,-0.169,123.5459286,0,4.0,16.0,25.0,41.0,9.0,81.0,47.0,1,267.1,282.5,267.8,0,0.4337,1,2020,October,7.4788,7.7868,0.308,2,7.2295,-55642.0
2.4,2,ABCO,HP,-2.182,155.8872305,0,41.0,88.0,0.0,88.0,21.0,69.0,48.0,1,267.9,322.6,292.3,0,3.3574,0,2020,October,7.7481,8.5941,0.846,2,7.2054,-36550.0
2.4,6,ABCO,HP,-2.897,129.9528302,0,50.0,61.0,29.0,90.0,18.0,97.0,50.0,1,241.7,282,249,70,3.0075,1,2020,October,12.3699,12.7556,0.3857,2,12.0731,2.0
2.4,2,ARPA,EPI,-4.224,100.3858211,0,2.5,17.0,21.0,38.0,3.0,80.0,56.0,1,276.9,315.9,285.1,0,0.4581,1,2020,October,7.6118,8.0281,0.4163,2,7.1971,-73229.0
2.4,1,CADE,HP,-0.154,142.2244339,0,48.0,57.0,21.0,78.0,11.0,89.0,57.0,1,269.5,266.6,252.1,0,4.0065,1,2020,October,7.6239,8.1955,0.5716,2,7.222,1.0
2.4,4,CADE,HP,-1.209,126.1800361,0,33.0,70.0,0.0,70.0,24.0,81.0,57.0,1,260.1,297.8,271.8,0,2.971,0,2020,October,12.552,13.0412,0.4892,2,12.1643,1.0
2.4,4,ARPA,EPI,-2.671,90.79639369,0,3.8,15.0,23.0,38.0,2.0,83.0,58.0,1,269.1,297.1,284.5,0,0.5099,1,2020,October,7.7544,8.2378,0.4834,2,7.222,-43755.0
2.4,8,CADE,HP,-3.49,-108.7718717,missing dry wt,39.0,83.0,18.0,101.0,10.0,87.0,59.0,1,238.1,270.4,232.3,0,2.1686,1,2020,October,0,13.1416,13.1416,2,12.0818,3.0
2.4,2,CADE,HP,-1.72,125.1348183,0,34.0,61.0,4.0,65.0,20.0,85.0,61.0,1,267.6,303.5,268.2,0,3.4375,1,2020,October,7.5848,8.1185,0.5337,2,7.1583,1.0
2.4,7,ABCO,HP,-2.082,133.4739379,0,39.0,77.0,24.0,101.0,15.0,103.0,64.0,1,253.2,297.2,255.9,60,4.6756,1,2020,October,7.5591,8.0021,0.443,2,7.2272,2.0
2.4,1,ARPA,HP,-0.046,109.4005896,0,24.0,48.0,0.0,48.0,45.0,110.0,65.0,1,242.8,311.8,274.8,0,3.495,0,2020,October,7.5427,7.8767,0.334,2,7.2374,4.0
2.4,1,ABCO,HP,-0.192,197.2067039,0,45.0,183.0,0.0,183.0,13.0,82.0,69.0,1,259.9,305.1,259.9,0,5.5036,0,2020,October,7.5076,8.0371,0.5295,2,7.2391,-10503.0
2.4,3,CADE,HP,-2.404,112.811245,0,35.0,61.0,4.0,65.0,20.0,96.0,72.0,1,274.4,290.1,281.3,0,2.657,1,2020,October,7.7265,8.2883,0.5618,2,7.2285,0.0
2.4,6,CADE,HP,-3.729,88.80042463,0,49.0,58.0,0.0,58.0,18.0,91.0,73.0,1,231,277.4,242.6,0,2.0765,0,2020,October,12.7878,13.457,0.6692,2,12.0342,-13917.0
2.4,3,ABCO,HP,-2.487,162.2038253,0,32.0,91.0,0.0,91.0,21.0,103.0,82.0,1,249.5,308.2,277.3,0,6.2112,0,2020,October,7.6,8.1682,0.5682,2,7.2497,7.0
2.4,8,ABCO,HP,-4.145,115.2752649,0,32.0,36.0,34.0,70.0,18.0,137.0,85.0,1,242,285.3,244.5,80,3.6479,1,2020,October,7.6348,8.0808,0.446,2,7.2479,4.0
2.4,2,CECO,HP,-0.854,93.60818153,0,10.0,124.0,265.0,389.0,9.0,367.0,93.0,2,277.2,278.4,280.7,0,1.7928,1,2020,October,7.5148,7.8077,0.2929,2,7.2019,-55.0
2.4,1,CECO,HP,-0.169,123.5459286,0,11.0,76.0,409.0,485.0,9.0,515.0,97.0,2,246.9,279.8,288.4,0,1.5394,1,2020,October,7.4788,7.7868,0.308,2,7.2295,3.0
2.4,7,CADE,HP,-4.413,82.32488074,0,44.0,67.0,0.0,67.0,18.0,127.0,109.0,1,247.5,272.5,233.6,0,2.5732,0,2020,October,7.6225,7.9504,0.3279,2,7.2242,4.0
2.4,4,ABCO,HP,-2.494,150.0223914,0,39.0,102.0,27.0,129.0,12.0,157.0,118.0,1,266.5,299.1,266.7,100,4.376,1,2020,October,7.695,8.365,0.67,2,7.2484,3.0
2.4,7,CECO,EPI,-5.626,48.4223965,0,12.0,7.0,28.0,35.0,8.0,160.0,124.0,1,265.9,355.5,267.4,0,0.4924,1,2020,October,12.6735,12.939,0.2655,2,12.1252,-41621.0
2.4,9,CADE,HP,-7.685,48.16482774,0,29.0,46.0,0.0,46.0,39.0,174.0,135.0,1,214.1,247.4,220.9,0,2.5395,0,2020,October,7.6661,7.88,0.2139,2,7.222,2.0
2.4,8,ARPA,HP,-6.578,56.58802178,0,42.0,28.0,14.0,42.0,18.0,168.0,136.0,1,253.2,264.8,247.4,0,2.9024,0,2020,October,7.415,7.5709,0.1559,2,7.1395,1.0
2.4,5,CADE,HP,-2.761,109.2066601,0,33.0,58.0,0.0,58.0,20.0,158.0,138.0,1,255,370.6,231.7,0,3.7226,0,2020,October,7.6959,8.1419,0.446,2,7.2875,-10535.0
2.4,5,CECO,HP,-4.574,80.06003431,0,24.0,41.0,354.0,395.0,2.0,506.0,150.0,2,228.5,0,234.7,0,1.5129,1,2020,October,7.479,7.6657,0.1867,2,7.2458,-64023.0
2.4,5,CECO,EPI,-4.574,80.06003431,0,6.0,7.0,33.0,40.0,15.0,208.0,160.0,1,265.9,341.9,264.9,0,0.5,1,2020,October,7.479,7.6657,0.1867,2,7.2458,-63635.0
2.4,7,ARPA,HP,-6.954,77.29566095,0,31.0,61.0,0.0,61.0,16.0,182.0,166.0,1,215.9,238.2,213.8,0,3.1764,0,2020,October,7.6379,7.9443,0.3064,2,7.2415,0.0
2.4,4,ARPA,HP,-2.671,90.79639369,0,36.0,50.0,0.0,50.0,22.0,192.0,170.0,1,259.7,312.7,246,0,6.1003,1,2020,October,7.7544,8.2378,0.4834,2,7.222,8.0
2.4,3,ARPA,HP,-1.218,97.52355906,0,31.0,49.0,0.0,49.0,30.0,251.0,221.0,1,295.4,423,292.3,0,4.5096,0,2020,October,7.6699,8.1149,0.445,2,7.2136,4.0
2.4,6,ARPA,EPI,-4.2,85.17414789,0,0.0,26.0,-91.0,-65.0,0.0,149.0,240.0,0,280.2,0,0,0,0.5739,1,2020,October,12.6067,13.064,0.4573,2,12.0698,0.0
2.4,5,ARPA,HP,-2.804,95.83764755,0,35.0,58.0,0.0,58.0,18.0,272.0,254.0,1,244.7,261.2,243.1,0,3.344,0,2020,October,12.7364,13.1992,0.4628,2,12.2535,-64913.0
2.4,3,CECO,HP,-3.998,75.3679047,0,8.0,142.0,303.0,445.0,24.0,590.0,263.0,2,293.9,258.2,294.3,0,1.7541,1,2020,October,12.4019,12.617,0.2151,2,12.1165,-38855.0
2.4,6,ARPA,HP,-4.2,85.17414789,0,0.0,134.0,-150.0,-16.0,0.0,207.0,357.0,0,253.9,0,0,0,4.0411,1,2020,October,12.6067,13.064,0.4573,2,12.0698,0.0
2.4,7,ARPA,EPI,-6.954,77.29566095,0,0.0,22.0,-5778.0,-5756.0,0.0,1.0,5779.0,0,277.7,0,0,0,0.4714,1,2020,October,7.6379,7.9443,0.3064,2,7.2415,0.0
2.4,1,ABCO,EPI,-0.192,197.2067039,0,0.0,26.0,-10548.0,-10522.0,0.0,64.0,10612.0,0,266.8,0,0,0,0.5423,1,2020,October,7.5076,8.0371,0.5295,2,7.2391,0.0
2.4,8,ARPA,EPI,-6.578,56.58802178,0,0.0,34.0,-33879.0,-33845.0,0.0,104.0,33983.0,0,277.1,0,0,0,0.4984,1,2020,October,7.415,7.5709,0.1559,2,7.1395,0.0
2.4,2,ABCO,EPI,-2.182,155.8872305,0,0.0,34.0,-36581.0,-36547.0,0.0,53.0,36634.0,0,280.9,0,0,80,0.5316,1,2020,October,7.7481,8.5941,0.846,2,7.2054,0.0
2.4,3,CECO,EPI,-3.998,75.3679047,0,0.0,12.0,-37741.0,-37729.0,0.0,207.0,37948.0,0,267.6,0,0,0,0.5197,1,2020,October,12.4019,12.617,0.2151,2,12.1165,0.0
2.4,3,ARPA,EPI,-1.218,97.52355906,0,0.0,20.0,-41244.0,-41224.0,0.0,89.0,41333.0,0,276.7,0,0,0,0.5946,1,2020,October,7.6699,8.1149,0.445,2,7.2136,0.0
2.4,7,CECO,HP,-5.626,48.4223965,0,0.0,23.0,-42968.0,-42945.0,0.0,115.0,43083.0,0,226.8,0,0,0,0.999,0,2020,October,12.6735,12.939,0.2655,2,12.1252,0.0
2.4,4,CECO,EPI,-2.274,94.06691963,0,0.0,18.0,-43256.0,-43238.0,0.0,128.0,43384.0,0,275.3,0,0,0,0.5106,1,2020,October,12.315,12.5877,0.2727,2,12.0251,0.0
2.4,4,CECO,HP,-2.274,94.06691963,0,0.0,37.0,-43975.0,-43938.0,0.0,322.0,44297.0,0,281.6,0,0,0,1.4892,1,2020,October,12.315,12.5877,0.2727,2,12.0251,0.0
2.4,6,CECO,EPI,-7.2,61.6872428,0,0.0,6.0,-47023.0,-47017.0,0.0,119.0,47142.0,0,278.4,0,0,0,0.4502,1,2020,October,7.4721,7.622,0.1499,2,7.2291,0.0
2.4,1,ARPA,EPI,-0.046,109.4005896,0,0.0,33.0,-59711.0,-59678.0,0.0,102.0,59813.0,0,279.6,0,0,0,0.4573,1,2020,October,7.5427,7.8767,0.334,2,7.2374,0.0
2.4,5,ARPA,EPI,-2.804,95.83764755,0,0.0,14.0,-64952.0,-64938.0,0.0,88.0,65040.0,0,272.6,0,0,0,0.5539,1,2020,October,12.7364,13.1992,0.4628,2,12.2535,0.0
2.4,2,CECO,EPI,-0.854,93.60818153,0,0.0,9.0,-67385.0,-67376.0,0.0,112.0,67497.0,0,269.2,0,0,0,0.5507,1,2020,October,7.5148,7.8077,0.2929,2,7.2019,0.0
2.4,2,CECO,EPI,-0.854,93.60818153,0,0.0,10.0,-67570.0,-67560.0,0.0,223.0,67793.0,0,271.4,0,0,0,0.448,1,2020,October,7.5148,7.8077,0.2929,2,7.2019,0.0
2.5,1,ARPA,HP,-0.11,111.6273471,0,15.0,51.0,0.0,51.0,9.0,37.0,28.0,1,269.8,271.8,271.7,0,2.3286,0,2020,October,7.6426,8.1063,0.4637,2,7.2272,4.0
2.5,6,ABCO,HP,-2.888,123.3785822,0,42.0,61.0,15.0,76.0,9.0,71.0,47.0,1,246.7,283.3,230.7,80,2.4702,1,2020,October,12.3193,12.6465,0.3272,2,12.0541,3.0
2.5,2,CADE,HP,-0.308,158.2789179,0,35.0,78.0,24.0,102.0,13.0,87.0,50.0,1,265.3,268.8,258.8,0,2.6194,1,2020,October,7.6206,8.2993,0.6787,2,7.1918,1.0
2.5,7,CADE,HP,-6,79.54830615,0,38.0,84.0,0.0,84.0,11.0,72.0,61.0,1,237.4,298.3,236.5,0,1.9637,0,2020,October,7.5733,7.8903,0.317,2,7.1748,-12424.0
2.5,6,CADE,HP,-2.899,93.18369028,0,40.0,54.0,0.0,54.0,20.0,82.0,62.0,1,237.3,301.4,242.3,0,2.0243,0,2020,October,12.6064,13.0589,0.4525,2,12.1208,2.0
2.5,3,ARPA,HP,-2.164,110.7422338,0,34.0,60.0,0.0,60.0,17.0,86.0,69.0,1,241.1,320.1,262.7,0,2.3603,0,2020,October,7.6277,8.0947,0.467,2,7.206,4.0
2.5,8,ABCO,HP,-3.379,118.8759516,0,34.0,88.0,0.0,88.0,10.0,82.0,72.0,1,244.4,312.2,231.5,80,2.8628,0,2020,October,7.6947,8.2256,0.5309,2,7.2481,4.0
2.5,5,CADE,HP,-0.886,136.416185,0,36.0,93.0,0.0,93.0,8.0,83.0,75.0,1,242.9,319.3,247.3,0,2.296,0,2020,October,7.6683,8.3763,0.708,2,7.1493,-10887.0
2.5,3,ABCO,HP,-2.59,153.3731853,0,24.0,87.0,0.0,87.0,32.0,107.0,75.0,1,255.6,327.6,273.1,0,4.8108,0,2020,October,7.5878,8.1266,0.5388,2,7.2365,6.0
2.5,5,ABCO,HP,-2.884,147.525217,0,36.0,84.0,11.0,95.0,12.0,98.0,75.0,1,263.2,329.7,257.6,80,4.1054,1,2020,October,12.6952,13.3241,0.6289,2,12.2689,-5962.0
2.5,4,CADE,HP,-2.305,126.5993266,0,43.0,93.0,5.0,98.0,10.0,92.0,77.0,1,258.5,307,275.4,0,2.8076,1,2020,October,7.6894,8.2534,0.564,2,7.2439,-3320.0
2.5,4,CECO,EPI,-1.648,100.4243827,0,0.0,17.0,23.0,40.0,3.0,105.0,79.0,1,276.4,314.2,303.2,0,0.4988,1,2020,October,12.4462,12.7065,0.2603,2,12.187,-43653.0
2.5,5,CECO,HP,-5.245,70.38404727,0,7.0,398.0,0.0,398.0,7.0,90.0,83.0,2,292,293.4,298.5,0,1.0554,1,2020,October,7.2686,7.3639,0.0953,2,7.1332,4.0
2.5,8,CADE,HP,-2.899,-106.5827043,missing dry wt,44.0,88.0,6.0,94.0,12.0,103.0,85.0,1,229.9,287.8,226.2,0,2.4112,1,2020,October,0,12.9903,12.9903,2,12.188,3.0
2.5,4,ABCO,HP,-2.447,147.2995639,0,34.0,83.0,16.0,99.0,18.0,120.0,86.0,1,253.6,428.5,217.9,85,4.0423,1,2020,October,7.5378,7.9769,0.4391,2,7.2397,2.0
2.5,4,ARPA,EPI,-3.564,95.08750384,0,11.0,23.0,20.0,43.0,4.0,115.0,91.0,1,266.1,321.8,278.6,0,0.4812,1,2020,October,7.5616,7.8713,0.3097,2,7.2359,-44318.0
2.5,1,CADE,HP,-0.901,136.4261168,0,45.0,76.0,0.0,76.0,10.0,101.0,91.0,1,272.9,310,266.7,0,2.8973,0,2020,October,7.6538,8.3684,0.7146,2,7.13,2.0
2.5,3,CADE,HP,-1.916,127.2907489,0,28.0,108.0,23.0,131.0,11.0,128.0,94.0,1,255.2,283.7,255.1,0,2.8675,1,2020,October,6.6744,7.2523,0.5779,2,6.2204,4.0
2.5,1,ABCO,HP,-0.152,158.0711354,0,46.0,102.0,0.0,102.0,11.0,114.0,103.0,1,255.7,344.8,242.2,0,3.8671,0,2020,October,7.8691,8.7935,0.9244,2,7.2843,-11059.0
2.5,3,CECO,HP,-3.953,82.25032708,0,4.0,52.0,319.0,371.0,5.0,427.0,103.0,2,267.3,269.3,269.3,0,1.384,1,2020,October,12.432,12.6206,0.1886,2,12.2027,1.0
2.5,2,CECO,HP,-1.561,109.1390261,0,16.5,278.0,87.0,365.0,10.0,201.0,104.0,2,275.2,273.4,270.4,0,1.5186,1,2020,October,7.5425,7.8518,0.3093,2,7.2591,7.0
2.5,9,CADE,HP,-4.879,78.86977887,0,34.0,50.0,10.0,60.0,22.0,139.0,107.0,1,241.6,301.7,236.9,0,2.0312,1,2020,October,7.3748,7.5674,0.1926,2,7.1306,2.0
2.5,7,ABCO,HP,-3.24,128.9180766,0,41.0,33.0,61.0,94.0,6.0,177.0,110.0,1,248.8,259.6,246.1,70,2.7206,1,2020,October,7.6661,8.2452,0.5791,2,7.2169,1.0
2.5,2,ABCO,HP,-0.992,168.1119649,0,37.0,41.0,25.0,66.0,19.0,167.0,123.0,1,285.5,384.7,234.8,0,4.208,1,2020,October,7.5712,8.1838,0.6126,2,7.2068,-36829.0
2.5,1,ABCO,EPI,-4.888,30.42667771,0,0.0,17.0,-47.0,-30.0,0.0,92.0,139.0,0,317.5,0,0,0,2.2893,1,2020,October,7.7413,7.8882,0.1469,2,7.2843,0.0
2.5,7,ARPA,HP,-4.637,79.76852882,0,24.0,44.0,0.0,44.0,19.0,170.0,151.0,1,224.8,242,220.1,0,4.4791,0,2020,October,12.6968,13.0552,0.3584,2,7.2585,2.0
2.5,5,ARPA,HP,-4.637,79.76852882,0,35.0,78.0,0.0,78.0,13.0,165.0,152.0,1,247.2,393.8,300.2,0,4.4791,0,2020,October,12.4462,12.7065,0.2603,2,12.2475,-63225.0
2.5,4,CECO,HP,-1.648,100.4243827,0,4.0,44.0,557.0,601.0,9.0,730.0,164.0,2,266.9,285.2,282.6,0,1.4876,1,2020,October,12.4462,12.7065,0.2603,2,12.187,5.0
2.5,4,ARPA,HP,-3.564,95.08750384,0,31.0,53.0,0.0,53.0,23.0,198.0,175.0,1,246.1,274.5,245.8,0,2.5001,0,2020,October,7.5616,7.8713,0.3097,2,7.2359,3.0
2.5,1,CECO,HP,-0.138,125.7065217,0,2.0,279.0,127.0,406.0,7.0,335.0,201.0,2,261.3,294.1,300.5,0,0.8419,1,2020,October,7.3941,7.6254,0.2313,2,7.2101,5.0
2.5,2,ARPA,HP,-1.998,99.64625249,0,32.0,58.0,0.0,58.0,33.0,277.0,244.0,1,217.8,232.8,218.1,0,4.4435,0,2020,October,7.6606,8.1113,0.4507,2,7.2083,8.0
2.5,7,CECO,HP,-6.938,60.05597015,0,13.0,398.0,0.0,398.0,7.0,282.0,275.0,2,244.2,239.2,230.6,0,1.262,0,2020,October,7.636,7.9579,0.3219,2,7.1,1.0
