individual_round,individual_epi,sample_epi,round_epi,spp_epi,model_epi,mpa_epi,lfm_notes_epi,fh_epi,ttfg_epi,gti_epi,tti_epi,fd_epi,gd_epi,pfg_epi,ignition_epi,start_temp_epi,temp_max_epi,ignition_temp_epi,prop_new_epi,sample_wt_epi,glow_epi,year_month_epi,year_epi,month_epi,dry_wt_epi,fresh_wt_epi,water_wt_epi,site_epi,lfm_outliers_out_epi,lfm_n_as_imputed_epi,gr_epi,precip_2month_epi,precip_2mo_epi,season_epi,ignition_no_double_epi,hydration_epi,bins5lfm_epi,bins10lfm_epi,bins20lfm_epi,temp_change_epi,gdw_gfw_epi,gww_gdw_epi,gdw_gww_epi,flam_index_epi,max_mpa_sample_epi,lfm_epi,location_epi,dw_flam_sample_epi,individual_hp,sample_hp,round_hp,spp_hp,model_hp,mpa_hp,lfm_notes_hp,fh_hp,ttfg_hp,gti_hp,tti_hp,fd_hp,gd_hp,pfg_hp,ignition_hp,start_temp_hp,temp_max_hp,ignition_temp_hp,prop_new_hp,sample_wt_hp,glow_hp,year_month_hp,year_hp,month_hp,dry_wt_hp,fresh_wt_hp,water_wt_hp,site_hp,lfm_outliers_out_hp,lfm_n_as_imputed_hp,gr_hp,precip_2month_hp,precip_2mo_hp,season_hp,ignition_no_double_hp,hydration_hp,bins5lfm_hp,bins10lfm_hp,bins20lfm_hp,temp_change_hp,gdw_gfw_hp,gww_gdw_hp,gdw_gww_hp,flam_index_hp,max_mpa_sample_hp,lfm_hp,location_hp,dw_flam_sample_hp,ww_flam_sample_epi,ww_flam_sample_hp
2020_September_CEME_2.2_1,2020_September_CEME_2.2,2.2,1,CEME,EPI,-0.226,0,NA,42,NA,NA,NA,115,NA,0,279.6,NA,NA,100,0.5244,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.4837962962962963,1.066985646,0.9372197309417041,NA,-0.043,106.6985646,local,0.2537027777695559,2020_September_CEME_2.2,2.2,1,CEME,HP,-0.226,0,23,106,0.5,106,11,149,138,1,275.8,315.4,306.8,100,2.6981,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",39.599999999999966,0.4837962962962963,1.066985646,0.9372197309417041,13.583168915833983,-0.043,106.6985646,local,1.3053307869947348,0.27069722223044407,1.3927692130052653
2020_September_CEME_2.2_3,2020_September_CEME_2.2,2.2,3,CEME,EPI,-3.56,0,NA,34,NA,NA,NA,147,NA,0,263,NA,NA,100,0.5277,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5427839116719243,0.8423537958999999,1.1871496334626994,NA,-0.043,84.23537959,local,0.28642707018291,2020_September_CEME_2.2,2.2,3,CEME,HP,-3.56,0,23,106,5,111,10,114,99,1,268.8,277.6,267.2,100,2.2941,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",8.800000000000011,0.5427839116719243,0.8423537958999999,1.1871496334626994,13.236887471433612,-0.043,84.23537959,local,1.245200571738893,0.24127292981708992,1.0488994282611068
2020_September_CEME_2.2_3,2020_September_CEME_2.2,2.2,3,CEME,EPI,-3.56,0,NA,25,NA,NA,NA,441,NA,0,271.3,NA,NA,100,0.4891,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5427839116719243,0.8423537958999999,1.1871496334626994,NA,-0.043,84.23537959,local,0.2654756111928393,2020_September_CEME_2.2,2.2,3,CEME,HP,-3.56,0,23,106,5,111,10,114,99,1,268.8,277.6,267.2,100,2.2941,1,2020_September,2020,September,0.2753,0.5072,0.2319,Painted Caves,84.23537959,84.23537959,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",8.800000000000011,0.5427839116719243,0.8423537958999999,1.1871496334626994,13.236887471433612,-0.043,84.23537959,local,1.245200571738893,0.22362438880716068,1.0488994282611068
2020_September_CEME_2.3_1,2020_September_CEME_2.3,2.3,1,CEME,EPI,-3.016,0,NA,31,NA,NA,NA,139,NA,0,284.5,NA,NA,100,0.4924,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5381597717546363,0.8581842279999999,1.1652509652509653,NA,-0.043,85.8184228,local,0.26498987160706866,2020_September_CEME_2.3,2.3,1,CEME,HP,-3.016,0,22,82,25,107,9,136,102,1,270.3,307.4,300.6,100,1.3765,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",37.099999999999966,0.5381597717546363,0.8581842279999999,1.1652509652509653,13.372035849183703,-0.043,85.8184228,local,0.7407769258065192,0.22741012839293134,0.6357230741934808
2020_September_CEME_2.3_1,2020_September_CEME_2.3,2.3,1,CEME,EPI,-3.016,0,NA,32,NA,NA,NA,116,NA,0,277,NA,NA,100,0.4625,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5381597717546363,0.8581842279999999,1.1652509652509653,NA,-0.043,85.8184228,local,0.24889889443190347,2020_September_CEME_2.3,2.3,1,CEME,HP,-3.016,0,22,82,25,107,9,136,102,1,270.3,307.4,300.6,100,1.3765,1,2020_September,2020,September,0.3018,0.5608,0.259,Painted Caves,85.8184228,85.8184228,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",37.099999999999966,0.5381597717546363,0.8581842279999999,1.1652509652509653,13.372035849183703,-0.043,85.8184228,local,0.7407769258065192,0.21360110556809656,0.6357230741934808
2020_September_CEME_2.3_2,2020_September_CEME_2.3,2.3,2,CEME,EPI,-0.498,0,NA,27,NA,NA,NA,108,NA,0,269.9,NA,NA,100,0.5215,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49422799422799424,1.023357664,0.9771754636233952,NA,-0.043,102.3357664,local,0.25773989901965255,2020_September_CEME_2.3,2.3,2,CEME,HP,-0.498,0,18,46,56,102,19,206,131,1,275.7,335.5,306.5,100,2.1517,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",59.80000000000001,0.49422799422799424,1.023357664,0.9771754636233952,13.130925759999112,-0.043,102.3357664,local,1.0634303753031378,0.2637601009803474,1.0882696246968622
2020_September_CEME_2.3_2,2020_September_CEME_2.3,2.3,2,CEME,EPI,-0.498,0,NA,43,NA,NA,NA,163,NA,0,278.3,NA,NA,100,0.529,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49422799422799424,1.023357664,0.9771754636233952,NA,-0.043,102.3357664,local,0.26144660897679045,2020_September_CEME_2.3,2.3,2,CEME,HP,-0.498,0,18,46,56,102,19,206,131,1,275.7,335.5,306.5,100,2.1517,1,2020_September,2020,September,0.274,0.5544,0.2804,Painted Caves,102.3357664,102.3357664,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",59.80000000000001,0.49422799422799424,1.023357664,0.9771754636233952,13.130925759999112,-0.043,102.3357664,local,1.0634303753031378,0.2675533910232096,1.0882696246968622
2020_September_CEME_2.3_3,2020_September_CEME_2.3,2.3,3,CEME,EPI,-5.01,0,NA,36,NA,NA,NA,210,NA,0,260.8,NA,NA,100,0.509,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5544041450777202,0.8037383178,1.244186046511628,NA,-0.043,80.37383178,local,0.28219170983783376,2020_September_CEME_2.3,2.3,3,CEME,HP,-5.01,0,22,82,7,89,9,113,97,1,264.1,271.2,262.8,100,1.2533,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",7.099999999999966,0.5544041450777202,0.8037383178,1.244186046511628,14.860622133577898,-0.043,80.37383178,local,0.6948347150093459,0.22680829016216625,0.5584652849906542
2020_September_CEME_2.3_3,2020_September_CEME_2.3,2.3,3,CEME,EPI,-5.01,0,NA,30,NA,NA,NA,145,NA,0,265.2,NA,NA,100,0.5391,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5544041450777202,0.8037383178,1.244186046511628,NA,-0.043,80.37383178,local,0.29887927460427544,2020_September_CEME_2.3,2.3,3,CEME,HP,-5.01,0,22,82,7,89,9,113,97,1,264.1,271.2,262.8,100,1.2533,1,2020_September,2020,September,0.2996,0.5404,0.2408,Painted Caves,80.37383178,80.37383178,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",7.099999999999966,0.5544041450777202,0.8037383178,1.244186046511628,14.860622133577898,-0.043,80.37383178,local,0.6948347150093459,0.2402207253957246,0.5584652849906542
2020_September_CEME_2.5_8,2020_September_CEME_2.5,2.5,8,CEME,EPI,-8.861,0,NA,15,NA,NA,NA,177,NA,0,271,340.5,NA,100,0.5325,1,2020_September,2020,September,0.3413,0.5443,0.203,Painted Caves,59.47846469,59.47846469,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",69.5,0.6270439096086716,0.5947846469,1.6812807881773397,NA,-0.043,59.47846469,local,0.3339008818746109,2020_September_CEME_2.5,2.5,8,CEME,HP,-8.861,0,22,94,74,168,21,213,118,1,242.5,340.5,249.9,100,1.5,1,2020_September,2020,September,0.3413,0.5443,0.203,Painted Caves,59.47846469,59.47846469,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",98,0.6270439096086716,0.5947846469,1.6812807881773397,10.535291626399273,-0.043,59.47846469,local,0.9405658644355237,0.19859911812538905,0.5594341355644763
